ECG,EMG,foot GSR,hand GSR,HR,RESP,stress,Driver
0.1818384,0.26818317,0.8130365,0.8383197,0.7176949,0.95378494,1,10
0.18183932,0.26819068,0.81308883,0.83838034,0.71752685,0.9536607,1,10
0.18183932,0.26819068,0.81308883,0.83838034,0.71752685,0.9536607,1,10
0.1818386,0.26818466,0.813047,0.8383319,0.71766126,0.95375997,1,10
0.1818384,0.26818317,0.8130365,0.8383197,0.7176949,0.95378494,1,10
0.18184,0.26819646,0.81313056,0.83842856,0.7173928,0.9535607,1,10
0.18184048,0.26820073,0.8131618,0.83846474,0.7172923,0.9534854,1,10
0.1818386,0.26818466,0.813047,0.8383319,0.71766126,0.95375997,1,10
0.18183807,0.2681802,0.8130157,0.8382956,0.717762,0.9538344,1,10
0.18183807,0.2681802,0.8130157,0.8382956,0.717762,0.9538344,1,10
0.18183546,0.26815978,0.8128793,0.83813757,0.71819985,0.95415384,1,10
0.18183243,0.26813656,0.812732,0.8379666,0.71867347,0.9544931,1,10
0.1818293,0.26811367,0.81259453,0.8378069,0.71911496,0.95480317,1,10
0.18183032,0.26812086,0.81263685,0.83785605,0.71897894,0.9547084,1,10
0.18183273,0.2681383,0.81274253,0.8379787,0.71863973,0.95446914,1,10
0.18333443,0.2734856,0.81286526,0.8384114,0.71971256,0.9809077,1,10
0.18333952,0.27350116,0.812921,0.8384747,0.7195344,0.98080397,1,10
0.18335825,0.27355826,0.8131372,0.8387199,0.7188432,0.9803859,1,10
0.18337294,0.27360222,0.8133185,0.83892536,0.71826243,0.9800151,1,10
0.1833862,0.27364117,0.8134932,0.83912283,0.71770227,0.9796407,1,10
0.18340702,0.27370074,0.8137961,0.8394647,0.7167292,0.978951,1,10
0.18343145,0.27376693,0.8142188,0.83994055,0.7153683,0.97790354,1,10
0.18344818,0.27380905,0.81459504,0.8403627,0.7141539,0.97688794,1,10
0.18346071,0.273836,0.81497896,0.84079266,0.7129106,0.9757709,1,10
0.18346974,0.27384648,0.8154975,0.8413717,0.7112277,0.97413635,1,10
0.18346792,0.27381682,0.8161674,0.8421177,0.7090458,0.9718146,1,10
0.18344927,0.27373344,0.8168789,0.8429076,0.70671976,0.9690983,1,10
0.18342578,0.27364367,0.81738085,0.8434636,0.705075,0.9670355,1,10
0.18340465,0.27356735,0.8177269,0.84384644,0.7039391,0.96554476,1,10
0.18338352,0.27349326,0.81802243,0.844173,0.7029685,0.9642303,1,10
0.1833686,0.27344185,0.8182102,0.8443805,0.702351,0.96337485,1,10
0.1827455,0.2714795,0.81516814,0.84095037,0.71157163,0.963561,1,10
0.18279542,0.2716415,0.8144361,0.84013027,0.7139946,0.96669644,1,10
0.18284278,0.27179617,0.8132244,0.8387644,0.71799403,0.9713358,1,10
0.18284665,0.27180287,0.81198275,0.8373525,0.72207224,0.97534084,1,10
0.1828193,0.27169782,0.8109965,0.8362211,0.7252931,0.9779675,1,10
0.1827809,0.27154925,0.8102255,0.8353298,0.727799,0.9796807,1,10
0.18273452,0.27136663,0.8095283,0.8345185,0.7300547,0.980979,1,10
0.18270211,0.27123672,0.809112,0.83403146,0.73139685,0.98164445,1,10
0.18268797,0.2711797,0.80894303,0.83383316,0.7319408,0.9818918,1,10
0.18267453,0.27112484,0.80878687,0.83364975,0.7324428,0.9821089,1,10
0.18266627,0.27109125,0.808694,0.83354044,0.7327412,0.98223287,1,10
0.18267326,0.2711197,0.8087726,0.833633,0.73248845,0.98212814,1,10
0.18268132,0.27115253,0.8088652,0.83374184,0.7321912,0.9820015,1,10
0.18268497,0.27116746,0.8089076,0.83379173,0.73205435,0.98194206,1,10
0.18268919,0.2711845,0.80895716,0.8338498,0.73189515,0.98187155,1,10
0.18269573,0.27121097,0.80903476,0.8339409,0.73164546,0.98175913,1,10
0.18068674,0.2622363,0.80547065,0.82885337,0.74106437,0.94590575,1,10
0.18068647,0.2622512,0.8055406,0.8289373,0.7408411,0.94577736,1,10
0.18068627,0.2622599,0.8055824,0.82898736,0.74070746,0.94569963,1,10
0.18068567,0.26228577,0.8057078,0.82913786,0.7403066,0.9454651,1,10
0.18068537,0.26229697,0.8057632,0.82920426,0.74012935,0.94536,1,10
0.18068567,0.26228577,0.8057078,0.82913786,0.7403066,0.9454651,1,10
0.18068588,0.26227725,0.80566597,0.82908773,0.74044025,0.9455437,1,10
0.18068588,0.26227725,0.80566597,0.82908773,0.74044025,0.9455437,1,10
0.18068567,0.26228577,0.8057078,0.82913786,0.7403066,0.9454651,1,10
0.18068612,0.26226866,0.8056243,0.8290377,0.74057347,0.9456219,1,10
0.18068647,0.2622512,0.8055406,0.8289373,0.7408411,0.94577736,1,10
0.18068622,0.26226577,0.8056104,0.829021,0.7406181,0.94564784,1,10
0.1806858,0.26228005,0.8056799,0.82910436,0.74039584,0.94551766,1,10
0.18068606,0.26227152,0.8056382,0.82905436,0.740529,0.9455958,1,10
0.18068622,0.26226577,0.8056104,0.829021,0.7406181,0.94564784,1,10
0.18068622,0.26226577,0.8056104,0.829021,0.7406181,0.94564784,1,10
0.17994016,0.25428188,0.7950602,0.81532735,0.77253133,0.9324382,1,10
0.17994016,0.25428188,0.7950602,0.81532735,0.77253133,0.9324382,1,10
0.17994526,0.25425345,0.7949393,0.8151805,0.77290493,0.9326174,1,10
0.17994381,0.25426155,0.79497373,0.81522226,0.7727985,0.93256634,1,10
0.17993945,0.25428602,0.7950775,0.8153484,0.77247775,0.93241256,1,10
0.17993724,0.25429803,0.7951292,0.81541115,0.772318,0.9323351,1,10
0.1799409,0.25427786,0.795043,0.8153064,0.77258474,0.9324639,1,10
0.17994234,0.2542698,0.7950084,0.81526446,0.77269155,0.9325153,1,10
0.17993581,0.254306,0.7951635,0.8154529,0.77221173,0.9322833,1,10
0.1799314,0.2543294,0.7952665,0.8155779,0.7718932,0.932126,1,10
0.17993724,0.25429803,0.7951292,0.81541115,0.772318,0.9323351,1,10
0.17993796,0.2542941,0.795112,0.8153903,0.77237105,0.93236095,1,10
0.17993282,0.25432158,0.7952322,0.8155361,0.7719994,0.93217844,1,10
0.17993282,0.25432158,0.7952322,0.8155361,0.7719994,0.93217844,1,10
0.17993653,0.25430197,0.79514635,0.81543195,0.7722651,0.9323091,1,10
0.17993653,0.25430197,0.79514635,0.81543195,0.7722651,0.9323091,1,10
0.17962092,0.2461205,0.78748167,0.8048564,0.79355043,0.90633076,1,10
0.17961591,0.24613096,0.78754133,0.8049277,0.793373,0.9062337,1,10
0.17962587,0.24611007,0.78742206,0.8047851,0.79372734,0.90642774,1,10
0.17962754,0.24610637,0.7874019,0.80476093,0.79378724,0.9064596,1,10
0.17962259,0.24611692,0.7874616,0.80483234,0.7936099,0.90636295,1,10
0.17961755,0.24612738,0.7875213,0.8049038,0.79343253,0.9062663,1,10
0.17961755,0.24612738,0.7875213,0.8049038,0.79343253,0.9062663,1,10
0.17962092,0.2461205,0.78748167,0.8048564,0.79355043,0.90633076,1,10
0.17961591,0.24613096,0.78754133,0.8049277,0.793373,0.9062337,1,10
0.17960596,0.24615122,0.78765994,0.8050696,0.7930201,0.90603775,1,10
0.1796126,0.24613778,0.78758097,0.8049751,0.7932553,0.9061688,1,10
0.17962259,0.24611692,0.7874616,0.80483234,0.7936099,0.90636295,1,10
0.17960764,0.24614798,0.7876403,0.8050461,0.7930787,0.90607053,1,10
0.1795944,0.2461745,0.7877983,0.8052349,0.79260886,0.9058068,1,10
0.1795977,0.24616791,0.7877589,0.8051877,0.7927263,0.90587294,1,10
0.17960435,0.24615462,0.78767973,0.80509317,0.79296136,0.9060048,1,10
0.18045565,0.23482881,0.77349746,0.78624344,0.8302283,0.87420017,1,10
0.18043357,0.2348463,0.7736746,0.7864479,0.829735,0.8738744,1,10
0.18043114,0.23484828,0.7736944,0.78647065,0.82967997,0.87383795,1,10
0.18044828,0.23483486,0.7735568,0.786312,0.8300634,0.87409204,1,10
0.1804458,0.23483674,0.7735763,0.78633446,0.8300088,0.874056,1,10
0.18042864,0.23484999,0.7737139,0.7864932,0.8296256,0.8738012,1,10
0.18042137,0.23485538,0.7737725,0.7865607,0.82946223,0.87369066,1,10
0.18042377,0.23485368,0.7737531,0.7865384,0.8295161,0.8737278,1,10
0.18042137,0.23485538,0.7737725,0.7865607,0.82946223,0.87369066,1,10
0.18040915,0.23486416,0.7738701,0.7866732,0.8291896,0.87350553,1,10
0.180397,0.23487225,0.773967,0.7867847,0.8289192,0.8733186,1,10
0.18040667,0.23486575,0.7738894,0.78669536,0.8291357,0.8734683,1,10
0.18040915,0.23486416,0.7738701,0.7866732,0.8291896,0.87350553,1,10
0.180397,0.23487225,0.773967,0.7867847,0.8289192,0.8733186,1,10
0.18039215,0.2348752,0.7740054,0.7868288,0.8288118,0.8732428,1,10
0.18039215,0.2348752,0.7740054,0.7868288,0.8288118,0.8732428,1,10
0.19001685,0.21261291,0.71308625,0.71584195,0.9661464,0.8604101,1,10
0.1900487,0.212533,0.7129378,0.7156687,0.96639,0.86013275,1,10
0.19008094,0.2124524,0.7127875,0.71549356,0.96663624,0.8598536,1,10
0.19005406,0.21251966,0.7129129,0.7156397,0.9664307,0.8600864,1,10
0.1900487,0.212533,0.7129378,0.7156687,0.96639,0.86013275,1,10
0.19008628,0.21243888,0.7127624,0.71546423,0.96667737,0.8598067,1,10
0.19011891,0.21235742,0.71261036,0.7152871,0.9669262,0.85952455,1,10
0.19011891,0.21235742,0.71261036,0.7152871,0.9669262,0.85952455,1,10
0.19009173,0.21242537,0.7127372,0.7154348,0.96671873,0.8597599,1,10
0.19011348,0.21237104,0.7126359,0.71531683,0.96688455,0.8595715,1,10
0.19017404,0.21222019,0.71235335,0.71498764,0.9673464,0.8590497,1,10
0.19017404,0.21222019,0.71235335,0.71498764,0.9673464,0.8590497,1,10
0.19015738,0.2122616,0.7124309,0.71507794,0.96721953,0.85919297,1,10
0.19020756,0.21213698,0.7121973,0.7148059,0.9676011,0.85876197,1,10
0.19024143,0.21205302,0.71203923,0.7146221,0.9678587,0.85847205,1,10
0.19023576,0.21206704,0.7120658,0.71465296,0.9678156,0.85852057,1,10
0.18905027,0.21191373,0.7194694,0.7221586,0.9512233,0.84293,1,10
0.18906039,0.21188606,0.71942216,0.7221022,0.9513034,0.84283,1,10
0.18912174,0.21171814,0.7191348,0.7217597,0.95178777,0.8422224,1,10
0.18915822,0.21161883,0.7189641,0.72155637,0.9520751,0.84186345,1,10
0.18913212,0.2116898,0.71908605,0.7217016,0.9518698,0.8421201,1,10
0.18914255,0.21166141,0.7190373,0.72164357,0.951952,0.8420176,1,10
0.1891793,0.21156147,0.7188654,0.7214388,0.9522413,0.84165657,1,10
0.18920583,0.21148953,0.7187412,0.72129107,0.9524499,0.84139705,1,10
0.18922724,0.2114316,0.71864116,0.7211721,0.95261806,0.84118813,1,10
0.1892488,0.2113732,0.7185401,0.7210518,0.9527876,0.8409779,1,10
0.18929246,0.2112556,0.7183361,0.72080934,0.95312977,0.8405544,1,10
0.18932554,0.21116655,0.71818125,0.72062546,0.95338905,0.8402339,1,10
0.18932,0.21118142,0.7182071,0.72065616,0.95334584,0.8402875,1,10
0.18932554,0.21116655,0.71818125,0.72062546,0.95338905,0.8402339,1,10
0.18938148,0.21101654,0.7179197,0.72031474,0.95382655,0.83969474,1,10
0.1894156,0.21092544,0.7177603,0.72012573,0.95409274,0.83936757,1,10
0.19114329,0.20808078,0.70881116,0.71024144,0.97051996,0.8363675,1,10
0.19116513,0.20802797,0.7087106,0.71012473,0.9706766,0.836179,1,10
0.19118166,0.20798804,0.7086344,0.7100362,0.9707952,0.83603686,1,10
0.19121489,0.20790784,0.7084813,0.7098586,0.9710336,0.83575094,1,10
0.19122604,0.20788105,0.70843005,0.70979905,0.97111326,0.8356554,1,10
0.19122604,0.20788105,0.70843005,0.70979905,0.97111326,0.8356554,1,10
0.19126534,0.20778647,0.70824885,0.709589,0.9713947,0.8353186,1,10
0.19131091,0.20767717,0.70803887,0.7093455,0.9717205,0.8349297,1,10
0.19132814,0.2076359,0.70795935,0.70925343,0.9718434,0.83478284,1,10
0.19132814,0.2076359,0.70795935,0.70925343,0.9718434,0.83478284,1,10
0.19136283,0.20755287,0.70779943,0.7090681,0.97209114,0.83448756,1,10
0.1913979,0.20746925,0.70763785,0.70888114,0.9723409,0.8341904,1,10
0.19139206,0.20748319,0.7076647,0.7089124,0.9722994,0.83424014,1,10
0.19137451,0.20752504,0.7077457,0.70900595,0.97217417,0.83438855,1,10
0.19140965,0.20744115,0.7075835,0.7088183,0.9724247,0.8340906,1,10
0.19145113,0.20734252,0.7073922,0.7085969,0.97271967,0.8337402,1,10
0.19203636,0.204137,0.70553267,0.70580244,0.9730761,0.81430584,1,10
0.1920307,0.2041503,0.70555866,0.70583254,0.9730376,0.81435484,1,10
0.1920307,0.2041503,0.70555866,0.70583254,0.9730376,0.81435484,1,10
0.19205311,0.20409687,0.70545566,0.7057133,0.97319037,0.8141578,1,10
0.1920587,0.20408343,0.7054299,0.70568347,0.97322863,0.81410855,1,10
0.1920029,0.2042169,0.7056865,0.7059807,0.97284776,0.81460005,1,10
0.19197534,0.20428307,0.7058132,0.70612764,0.9726595,0.8148442,1,10
0.19198635,0.20425656,0.7057625,0.7060688,0.97273487,0.81474656,1,10
0.19196442,0.20430928,0.70586336,0.7061858,0.97258484,0.814941,1,10
0.19191012,0.20443986,0.70611286,0.70647526,0.97221345,0.8154231,1,10
0.1918567,0.2045687,0.70635813,0.70676005,0.97184753,0.81589913,1,10
0.19184613,0.20459414,0.7064064,0.70681614,0.9717753,0.81599325,1,10
0.19181988,0.20465764,0.7065269,0.70695597,0.9715951,0.8162282,1,10
0.1917425,0.20484562,0.7068819,0.7073688,0.97106314,0.8169244,1,10
0.191682,0.20499305,0.70715904,0.70769143,0.97064704,0.8174716,1,10
0.1916523,0.20506564,0.7072948,0.7078496,0.9704426,0.8177414,1,10
0.19314456,0.1994039,0.70107466,0.69996446,0.9766731,0.7883914,1,10
0.19307959,0.19956005,0.70137656,0.7003132,0.97625774,0.788994,1,10
0.19302522,0.1996914,0.7016288,0.7006051,0.9759096,0.78950185,1,10
0.19299844,0.1997561,0.7017529,0.70074874,0.97573817,0.7897523,1,10
0.19297636,0.19980949,0.70185494,0.700867,0.97559696,0.7899594,1,10
0.19291992,0.1999466,0.7021159,0.7011694,0.9752354,0.7904913,1,10
0.19285244,0.20011126,0.7024275,0.7015311,0.9748026,0.7911318,1,10
0.19283588,0.20015164,0.7025038,0.70161974,0.9746966,0.7912891,1,10
0.19282359,0.20018175,0.7025603,0.7016853,0.9746181,0.7914068,1,10
0.19278303,0.20028116,0.70274705,0.7019024,0.97435766,0.7917945,1,10
0.19274327,0.20037887,0.70292974,0.7021149,0.9741028,0.7921764,1,10
0.19270834,0.20046516,0.70309025,0.70230174,0.97387874,0.79251474,1,10
0.1927199,0.20043658,0.7030371,0.7022399,0.97395295,0.7924027,1,10
0.1927006,0.20048426,0.7031258,0.7023431,0.9738289,0.7925895,1,10
0.19264027,0.2006337,0.70340216,0.70266527,0.9734424,0.79317683,1,10
0.19262558,0.20067035,0.7034695,0.70274395,0.97334784,0.7933211,1,10
0.19277257,0.1991708,0.70316005,0.7019917,0.97232413,0.78321904,1,10
0.19275871,0.199206,0.70322394,0.70206624,0.9722366,0.7833602,1,10
0.19273473,0.19926682,0.70333385,0.7021949,0.9720854,0.7836052,1,10
0.19271782,0.19930968,0.703411,0.70228547,0.971979,0.7837779,1,10
0.19272116,0.19930123,0.70339584,0.70226777,0.97199994,0.7837437,1,10
0.19272116,0.19930123,0.70339584,0.70226777,0.97199994,0.7837437,1,10
0.19269127,0.19937749,0.7035328,0.7024281,0.9718113,0.784051,1,10
0.1926749,0.19941925,0.70360744,0.7025157,0.97170854,0.7842203,1,10
0.19269456,0.19936903,0.70351756,0.70241034,0.97183245,0.7840174,1,10
0.19269456,0.19936903,0.70351756,0.70241034,0.97183245,0.7840174,1,10
0.19267817,0.19941097,0.7035926,0.7024983,0.9717289,0.78418666,1,10
0.192662,0.1994523,0.70366627,0.70258486,0.9716273,0.7843539,1,10
0.19267166,0.19942756,0.70362234,0.7025333,0.971688,0.7842536,1,10
0.19268793,0.19938587,0.70354784,0.70244586,0.9717907,0.7840851,1,10
0.192662,0.1994523,0.70366627,0.70258486,0.9716273,0.7843539,1,10
0.19264598,0.19949324,0.70373946,0.70267075,0.97152656,0.7845196,1,10
0.1929511,0.19688417,0.70283645,0.7009898,0.97046846,0.7675874,1,10
0.19296081,0.19685876,0.70279175,0.7009372,0.9705282,0.7674821,1,10
0.1929511,0.19688417,0.70283645,0.7009898,0.97046846,0.7675874,1,10
0.19294143,0.19690952,0.7028811,0.70104223,0.9704091,0.7676923,1,10
0.19294143,0.19690952,0.7028811,0.70104223,0.9704091,0.7676923,1,10
0.19296081,0.19685876,0.70279175,0.7009372,0.9705282,0.7674821,1,10
0.19295752,0.19686724,0.7028066,0.70095474,0.97050816,0.76751727,1,10
0.19294143,0.19690952,0.7028811,0.70104223,0.9704091,0.7676923,1,10
0.19295752,0.19686724,0.7028066,0.70095474,0.97050816,0.76751727,1,10
0.19296731,0.19684158,0.7027614,0.7009015,0.9705684,0.76741093,1,10
0.19296731,0.19684158,0.7027614,0.7009015,0.9705684,0.76741093,1,10
0.1929511,0.19688417,0.70283645,0.7009898,0.97046846,0.7675874,1,10
0.1929511,0.19688417,0.70283645,0.7009898,0.97046846,0.7675874,1,10
0.19297385,0.1968245,0.70273125,0.7008659,0.9706088,0.76734054,1,10
0.19297385,0.1968245,0.70273125,0.7008659,0.9706088,0.76734054,1,10
0.19295752,0.19686724,0.7028066,0.70095474,0.97050816,0.76751727,1,10
0.19305056,0.1940173,0.70292455,0.70022315,0.9671939,0.74721956,1,10
0.19306749,0.19397022,0.70284545,0.7001292,0.967295,0.74701655,1,10
0.19306749,0.19397022,0.70284545,0.7001292,0.967295,0.74701655,1,10
0.19305618,0.19400172,0.7028984,0.70019203,0.9672273,0.74715215,1,10
0.19305618,0.19400172,0.7028984,0.70019203,0.9672273,0.74715215,1,10
0.19307894,0.19393839,0.7027918,0.70006555,0.96736336,0.7468795,1,10
0.19307894,0.19393839,0.7027918,0.70006555,0.96736336,0.7468795,1,10
0.19305056,0.1940173,0.70292455,0.70022315,0.9671939,0.74721956,1,10
0.19305056,0.1940173,0.70292455,0.70022315,0.9671939,0.74721956,1,10
0.19307894,0.19393839,0.7027918,0.70006555,0.96736336,0.7468795,1,10
0.19308472,0.19392233,0.7027646,0.7000333,0.96739835,0.74681085,1,10
0.19307894,0.19393839,0.7027918,0.70006555,0.96736336,0.7468795,1,10
0.19307607,0.19394629,0.70280504,0.7000813,0.96734655,0.74691385,1,10
0.19308189,0.19393039,0.70277804,0.7000493,0.9673811,0.7468454,1,10
0.19309348,0.19389819,0.7027236,0.69998467,0.9674506,0.7467071,1,10
0.19308189,0.19393039,0.70277804,0.7000493,0.9673811,0.7468454,1,10
0.19399728,0.18848328,0.69850737,0.69415367,0.9691104,0.7151931,1,10
0.194013,0.18843849,0.69842875,0.6940613,0.969201,0.71499664,1,10
0.1940262,0.1884007,0.69836223,0.6939834,0.96927744,0.71483153,1,10
0.1940262,0.1884007,0.69836223,0.6939834,0.96927744,0.71483153,1,10
0.194013,0.18843849,0.69842875,0.6940613,0.969201,0.71499664,1,10
0.19401565,0.1884311,0.69841546,0.69404566,0.9692164,0.71496445,1,10
0.19403428,0.18837781,0.6983217,0.69393575,0.9693243,0.71473145,1,10
0.1940262,0.1884007,0.69836223,0.6939834,0.96927744,0.71483153,1,10
0.19400248,0.18846846,0.6984813,0.69412315,0.96914035,0.7151279,1,10
0.194013,0.18843849,0.69842875,0.6940613,0.969201,0.71499664,1,10
0.1940262,0.1884007,0.69836223,0.6939834,0.96927744,0.71483153,1,10
0.19402355,0.1884083,0.69837546,0.6939989,0.96926224,0.7148648,1,10
0.19401565,0.1884311,0.69841546,0.69404566,0.9692164,0.71496445,1,10
0.19401565,0.1884311,0.69841546,0.69404566,0.9692164,0.71496445,1,10
0.19403163,0.18838547,0.6983352,0.69395155,0.9693087,0.71476513,1,10
0.19403163,0.18838547,0.6983352,0.69395155,0.9693087,0.71476513,1,10
0.19369833,0.18452935,0.70013106,0.6945702,0.96171594,0.6848574,1,10
0.19369833,0.18452935,0.70013106,0.6945702,0.96171594,0.6848574,1,10
0.19371206,0.18448424,0.7000595,0.69448453,0.96179223,0.68464804,1,10
0.19371608,0.1844712,0.7000387,0.6944595,0.9618146,0.6845874,1,10
0.19371405,0.18447772,0.700049,0.69447196,0.9618035,0.68461806,1,10
0.19370815,0.18449725,0.70008004,0.694509,0.96177036,0.6847083,1,10
0.19371608,0.1844712,0.7000387,0.6944595,0.9618146,0.6845874,1,10
0.19371805,0.18446474,0.70002824,0.69444704,0.96182567,0.6845577,1,10
0.19369833,0.18452935,0.70013106,0.6945702,0.96171594,0.6848574,1,10
0.19369638,0.18453577,0.700141,0.6945822,0.9617053,0.68488735,1,10
0.19370815,0.18449725,0.70008004,0.694509,0.96177036,0.6847083,1,10
0.19370815,0.18449725,0.70008004,0.694509,0.96177036,0.6847083,1,10
0.19370213,0.1845166,0.7001108,0.694546,0.9617373,0.68479794,1,10
0.19369638,0.18453577,0.700141,0.6945822,0.9617053,0.68488735,1,10
0.19370419,0.1845101,0.7001005,0.6945336,0.96174854,0.684768,1,10
0.19371206,0.18448424,0.7000595,0.69448453,0.96179223,0.68464804,1,10
0.19332242,0.18184225,0.70190895,0.69552445,0.95549864,0.66329116,1,10
0.19331583,0.18186793,0.7019435,0.69556737,0.9554653,0.66341954,1,10
0.19332242,0.18184225,0.70190895,0.69552445,0.95549864,0.66329116,1,10
0.19332698,0.18182476,0.701885,0.69549483,0.9555219,0.6632043,1,10
0.19332242,0.18184225,0.70190895,0.69552445,0.95549864,0.66329116,1,10
0.19331583,0.18186793,0.7019435,0.69556737,0.9554653,0.66341954,1,10
0.19331583,0.18186793,0.7019435,0.69556737,0.9554653,0.66341954,1,10
0.19332582,0.18182917,0.70189095,0.6955023,0.95551604,0.66322625,1,10
0.19332698,0.18182476,0.701885,0.69549483,0.9555219,0.6632043,1,10
0.19332242,0.18184225,0.70190895,0.69552445,0.95549864,0.66329116,1,10
0.19332811,0.18182027,0.70187867,0.6954871,0.9555282,0.66318244,1,10
0.1933386,0.18177982,0.7018234,0.6954187,0.95558196,0.66298145,1,10
0.1933398,0.18177524,0.70181715,0.6954109,0.95558804,0.6629586,1,10
0.19334096,0.18177061,0.7018108,0.6954031,0.95559424,0.6629358,1,10
0.19334583,0.181752,0.70178485,0.69537127,0.9556196,0.662844,1,10
0.19335324,0.18172371,0.7017455,0.69532275,0.9556581,0.66270447,1,10
0.19328794,0.17658378,0.7012197,0.6932164,0.95045143,0.6273511,1,10
0.19328308,0.17660587,0.7012484,0.6932522,0.95042753,0.6274643,1,10
0.19328308,0.17660587,0.7012484,0.6932522,0.95042753,0.6274643,1,10
0.19328873,0.17658009,0.70121497,0.69321036,0.95045537,0.6273319,1,10
0.19328962,0.1765763,0.70120996,0.69320416,0.95045966,0.6273127,1,10
0.19328544,0.17659487,0.70123434,0.6932347,0.9504392,0.62740797,1,10
0.1932815,0.17661303,0.7012577,0.6932639,0.95041984,0.62750155,1,10
0.19328466,0.17659853,0.7012391,0.6932405,0.95043516,0.6274263,1,10
0.19328873,0.17658009,0.70121497,0.69321036,0.95045537,0.6273319,1,10
0.19328544,0.17659487,0.70123434,0.6932347,0.9504392,0.62740797,1,10
0.19328712,0.1765876,0.7012247,0.6932225,0.9504474,0.62737054,1,10
0.19329637,0.17654586,0.7011701,0.6931544,0.9504927,0.6271562,1,10
0.1933017,0.17652227,0.7011387,0.69311535,0.9505191,0.62703615,1,10
0.19329906,0.17653406,0.70115423,0.6931347,0.9505062,0.62709683,1,10
0.19329906,0.17653406,0.70115423,0.6931347,0.9505062,0.62709683,1,10
0.19330807,0.17649397,0.7011008,0.6930683,0.9505511,0.62689227,1,10
0.19473124,0.16865082,0.6896204,0.67937356,0.95717007,0.5866931,1,10
0.19472983,0.16865678,0.6896318,0.6793868,0.9571628,0.5867217,1,10
0.19472584,0.1686743,0.68966526,0.6794252,0.95714206,0.586806,1,10
0.19472319,0.16868576,0.6896871,0.6794503,0.95712835,0.586861,1,10
0.1947245,0.16868007,0.68967605,0.6794376,0.95713526,0.58683383,1,10
0.19472055,0.1686969,0.68970823,0.67947465,0.9571151,0.58691496,1,10
0.19471431,0.16872415,0.68975997,0.6795342,0.95708257,0.5870461,1,10
0.1947174,0.16871074,0.68973446,0.67950475,0.9570987,0.58698136,1,10
